category,subcategory,name,specification,text message,option 1,option 2,option 3,option 4,option 5,option 6,option 7,option 8,option 9,option 10,name of flow,flow id,node id
Help,Settings,Manage information children,,The age group you are currently receiving parenting tips for is: Baby (0 to 23 months old).,,,,,,,,,,,PLH - Help - Settings - Manage information children,5df00a78-d96e-42c1-9366-0e37be97c526,e0ce8828-34f4-48d0-8027-67ed1128d9b5
Help,Settings,Manage information children,,The age group you are currently receiving parenting tips for is: Teenager (10 to 17 years).,,,,,,,,,,,PLH - Help - Settings - Manage information children,5df00a78-d96e-42c1-9366-0e37be97c526,bcda1174-5358-4b33-9cb3-6515a6ee6675
Help,Settings,Manage information children,,The age group you are currently receiving parenting tips for is: Young child (2 to 9 years).,,,,,,,,,,,PLH - Help - Settings - Manage information children,5df00a78-d96e-42c1-9366-0e37be97c526,6355544f-843f-44f3-a5f4-ac9dcd42e5a4
Help,Settings,Manage information children,,What would you like to do?,Update the age of your children,Update the age group you are receiving tips for,Go back to the previous options,,,,,,,,PLH - Help - Settings - Manage information children,5df00a78-d96e-42c1-9366-0e37be97c526,c1df3795-fa78-4f6b-a896-4b84f1ed8d30
Help,Settings,Manage information children,,"Sorry, I don't understand what you mean.",,,,,,,,,,,PLH - Help - Settings - Manage information children,5df00a78-d96e-42c1-9366-0e37be97c526,eea577d8-3667-4628-b5c8-4cabfb1ae8ce
Help,Settings,Manage information children,,Which age group would you like to receive parenting tips for? Please type,Baby (0 to 23 months old),Young child (2 to 9 years),Teenager (10 to 17 years),,,,,,,,PLH - Help - Settings - Manage information children,5df00a78-d96e-42c1-9366-0e37be97c526,4ddf86ac-d455-4cd4-919e-d6649dd8c29f
Help,Settings,Manage information children,,"Sorry, I don't understand what you mean.",,,,,,,,,,,PLH - Help - Settings - Manage information children,5df00a78-d96e-42c1-9366-0e37be97c526,61ffb1b6-98ac-423e-b4c7-e11f74e900e3
Internal,Print children age group string,,,You told us that you are a parent/caregiver of a baby (0 to 23 months old).,,,,,,,,,,,PLH - Internal - Print children age group string,c40281da-6698-43f0-bcda-21cff60028f3,35b98790-8648-4f16-bb0f-23141a946fd4
Internal,Print children age group string,,,You told us that you are a parent/caregiver of a baby (0 to 23 months old) and teenager (10 to 17 years).,,,,,,,,,,,PLH - Internal - Print children age group string,c40281da-6698-43f0-bcda-21cff60028f3,0f024baa-ef01-4c2f-a550-648844508449
Internal,Print children age group string,,,You told us that you are a parent/caregiver of a teenager (10 to 17 years).,,,,,,,,,,,PLH - Internal - Print children age group string,c40281da-6698-43f0-bcda-21cff60028f3,cc7166d4-57f1-4399-821d-59eb33b764f7
Internal,Print children age group string,,,You told us that you are a parent/caregiver of a young child (2 to 9 years).,,,,,,,,,,,PLH - Internal - Print children age group string,c40281da-6698-43f0-bcda-21cff60028f3,940cd6e7-3039-484d-a112-4323cb863e8e
Internal,Print children age group string,,,You told us that you are a parent/caregiver of a young child (2 to 9 years) and teenager (10 to 17 years).,,,,,,,,,,,PLH - Internal - Print children age group string,c40281da-6698-43f0-bcda-21cff60028f3,ded6d3e0-ac2f-4e3b-8fe3-1536a3e77811
Internal,Print children age group string,,,You told us that you are a parent/caregiver of baby (0 to 23 months old) and young child (2 to 9 years).,,,,,,,,,,,PLH - Internal - Print children age group string,c40281da-6698-43f0-bcda-21cff60028f3,7efd45d7-4a0e-4e03-83f8-7bdce50e367c
Internal,Print children age group string,,,"You told us that you are a parent/caregiver of a baby (0 to 23 months old), young child (2 to 9 years) and teenager (10 to 17 years).",,,,,,,,,,,PLH - Internal - Print children age group string,c40281da-6698-43f0-bcda-21cff60028f3,4ee5ae12-9eac-4c2f-bc3f-506d3d72ea0f
Help,Settings,Manage information user,,You told us that you are @fields.age years old.,,,,,,,,,,,PLH - Help - Settings - Manage information user,e003874b-e8d0-4434-acc1-03b807974794,8403c91f-8b61-48d6-9e9f-90bbc735deb4
Help,Settings,Manage information user,,You did not tell us your age.,,,,,,,,,,,PLH - Help - Settings - Manage information user,e003874b-e8d0-4434-acc1-03b807974794,535477e6-b7a4-48ed-8f5a-0a85a6e3e9f0
Help,Settings,Manage information user,,You told us that you are a male.,,,,,,,,,,,PLH - Help - Settings - Manage information user,e003874b-e8d0-4434-acc1-03b807974794,e488c8d8-0edd-43ba-83df-54b107dc301c
Help,Settings,Manage information user,,You did not tell us your gender.,,,,,,,,,,,PLH - Help - Settings - Manage information user,e003874b-e8d0-4434-acc1-03b807974794,0407e079-609c-4f79-a8af-de67d9535dc2
Help,Settings,Manage information user,,"You indicated ""other"" gender.",,,,,,,,,,,PLH - Help - Settings - Manage information user,e003874b-e8d0-4434-acc1-03b807974794,ad4eb8ef-79b4-4ada-b315-92e504976d29
Help,Settings,Manage information user,,You told us that you are a female.,,,,,,,,,,,PLH - Help - Settings - Manage information user,e003874b-e8d0-4434-acc1-03b807974794,dc3aa954-a9bb-487e-901c-90520eddac10
Help,Settings,Manage information user,,"Sorry, I don't understand what you mean.",,,,,,,,,,,PLH - Help - Settings - Manage information user,e003874b-e8d0-4434-acc1-03b807974794,75e97a37-71cd-49d9-87dc-d244a93004c9
Help,Settings,Manage information user,,What would you like to update?,Age,Gender,Go back to the previous options,,,,,,,,PLH - Help - Settings - Manage information user,e003874b-e8d0-4434-acc1-03b807974794,7a2ae974-e97a-4b30-ba05-c07505066870
Help,Settings,Manage information user,,I am a...,Male,Female,Other,I prefer not to tell,,,,,,,PLH - Help - Settings - Manage information user,e003874b-e8d0-4434-acc1-03b807974794,2089d0a9-1145-4da3-99aa-927dd3fb3265
Help,Settings,Manage information user,,"What is your age? Please reply with the number only. Example: 28
If you don't want to tell us your age, that's okay. Please type ""N""",,,,,,,,,,,PLH - Help - Settings - Manage information user,e003874b-e8d0-4434-acc1-03b807974794,ce9eede1-d0cc-4561-b895-778870d01ae6
Help,Settings,Manage information user,,"Sorry, I don't understand what you mean.",,,,,,,,,,,PLH - Help - Settings - Manage information user,e003874b-e8d0-4434-acc1-03b807974794,82ea1317-b814-481c-bb33-e0eeb4cc9f1b
Help,Settings,Manage information user,,This looks too old. Please reply with the number only. Example: 28.,,,,,,,,,,,PLH - Help - Settings - Manage information user,e003874b-e8d0-4434-acc1-03b807974794,e79a82c2-4e1f-444f-87c0-87b6b1933e0b
Help,Settings,Manage information user,,Sorry I don't understand what you mean. Please reply with the number only. Example: 28. ,,,,,,,,,,,PLH - Help - Settings - Manage information user,e003874b-e8d0-4434-acc1-03b807974794,86a037ed-3e3c-423a-97a1-0eb671f22dd2
Help,Settings,Manage information user,,This looks too young. Please reply with the number only. Example: 28.,,,,,,,,,,,PLH - Help - Settings - Manage information user,e003874b-e8d0-4434-acc1-03b807974794,9e841851-e56f-4a25-a894-1b38b25b940f
Help,Settings,Message timing,,"You are currently receiving messages every day at @fields.morning_time_of_day, @fields.main_time_of_day and @fields.evening_time_of_day.",,,,,,,,,,,PLH - Help - Settings - Message timing,c7f19c4f-2451-46e9-a0a9-6d6f00da7140,ed74b1d7-186f-4c4b-b761-c1fdf1bb5a26
Help,Settings,Message timing,,You receive new parenting tips every day at @fields.main_time_of_day.,,,,,,,,,,,PLH - Help - Settings - Message timing,c7f19c4f-2451-46e9-a0a9-6d6f00da7140,0f668f30-58f5-4470-a0f6-0b1bd7e55fc4
Help,Settings,Message timing,,You receive new parenting tips every other day at @fields.main_time_of_day.,,,,,,,,,,,PLH - Help - Settings - Message timing,c7f19c4f-2451-46e9-a0a9-6d6f00da7140,943a832c-8120-42a0-ab7a-071b12f2bd4d
Help,Settings,Message timing,,What would you like to do?,Change the time of the day,Receive tips more often,Go back to the previous options,,,,,,,,PLH - Help - Settings - Message timing,c7f19c4f-2451-46e9-a0a9-6d6f00da7140,5385594e-b36f-4eaa-bc51-389dc3302a86
Help,Settings,Message timing,,What would you like to do?,Change the time of the day,Receive tips less often (every other day),Go back to the previous options,,,,,,,,PLH - Help - Settings - Message timing,c7f19c4f-2451-46e9-a0a9-6d6f00da7140,dfdd81d0-713d-4398-8453-08b66adc308f
Help,Settings,Message timing,,"Sorry, I don't understand what you mean.",,,,,,,,,,,PLH - Help - Settings - Message timing,c7f19c4f-2451-46e9-a0a9-6d6f00da7140,019de04c-13c3-4aad-8cef-0d095b1db4cc
Help,Settings,Message timing,,"Sorry, I don't understand what you mean.",,,,,,,,,,,PLH - Help - Settings - Message timing,c7f19c4f-2451-46e9-a0a9-6d6f00da7140,e2727ad1-10f4-4100-ac0b-952f71bc90b9
Help,Settings,Message timing,,*missing*,,,,,,,,,,,PLH - Help - Settings - Message timing,c7f19c4f-2451-46e9-a0a9-6d6f00da7140,a2c1157a-b5c3-4be0-b0e3-6f6c3b4cffd9
Help,Settings,Type of media content,,"Your current setting for receiving media content is: High - text, audios, images, videos (high data).
Would you like to change it? ",Yes,No,,,,,,,,,PLH - Help - Settings - Type of media content,e83f62aa-18e5-4cea-9a17-5b5041a45ee8,3f625c48-db6f-4115-b0ac-91bf09a17e4a
Help,Settings,Type of media content,,"Your current setting for receiving media content is: Medium - text, audios, images (low data).
Would you like to change it?",Yes,No,,,,,,,,,PLH - Help - Settings - Type of media content,e83f62aa-18e5-4cea-9a17-5b5041a45ee8,0a227d1b-ede6-418b-8fa6-14c46d8b96ac
Help,Settings,Type of media content,,"Your current setting for receiving media content is: Low - text only (almost no data).
Would you like to change it?  ",Yes,No,,,,,,,,,PLH - Help - Settings - Type of media content,e83f62aa-18e5-4cea-9a17-5b5041a45ee8,defac934-3c74-4265-92ed-12fd06601e69
Help,Settings,Type of media content,,"Sorry, I don't understand what you mean.",,,,,,,,,,,PLH - Help - Settings - Type of media content,e83f62aa-18e5-4cea-9a17-5b5041a45ee8,f158991b-624e-422f-a441-0458cb6aa8f7
Help,Settings,Type of media content,,How would you like your messages?,Text only (almost no data),"Text, audio, image (low data)","Text, audio, image, video (high data)",Go back to the previous options,,,,,,,PLH - Help - Settings - Type of media content,e83f62aa-18e5-4cea-9a17-5b5041a45ee8,a1ada8e4-cc9e-4c88-a947-7a97e6fc7578
Help,Settings,Type of media content,,"Sorry, I don't understand what you mean.",,,,,,,,,,,PLH - Help - Settings - Type of media content,e83f62aa-18e5-4cea-9a17-5b5041a45ee8,64d43688-53d3-4b6e-ae01-574c29bf1334
