category,subcategory,name,specification,text message,option 1,option 2,option 3,option 4,option 5,option 6,option 7,option 8,option 9,option 10,name of flow,flow id,node id
Survey,Parenting & Behaviour,,,We understand that this can be really difficult for you and your child. Would you like some advice on how to manage this behaviour? ,Yes,No,,,,,,,,,PLH - Survey - Parenting & Behaviour,07617295-c87c-422a-bbd3-0104a3a29fd5,588d7d8a-c946-4956-8c80-eccbca23a10f
Survey,Parenting & Behaviour,,,Well done! This is an improvement from last week! You are making great progress. Keep it up!,,,,,,,,,,,PLH - Survey - Parenting & Behaviour,07617295-c87c-422a-bbd3-0104a3a29fd5,ab4a41e3-da20-443e-b44e-f58ce6f5a0df
Survey,Parenting & Behaviour,,,"Sorry, I don't understand what you mean.",,,,,,,,,,,PLH - Survey - Parenting & Behaviour,07617295-c87c-422a-bbd3-0104a3a29fd5,b24ae4b2-2928-4a63-ae1f-761f2b473698
Survey,Parenting & Behaviour,,,Which parenting tip has been the most useful to you?,Activities,Stress reduction,Child behaviour,Other,None of the parenting tips have been helpful,,,,,,PLH - Survey - Parenting & Behaviour,07617295-c87c-422a-bbd3-0104a3a29fd5,4be7614f-a281-472a-89c2-d4f6e7122653
Survey,Parenting & Behaviour,,,Sorry I don't understand what you mean.,,,,,,,,,,,PLH - Survey - Parenting & Behaviour,07617295-c87c-422a-bbd3-0104a3a29fd5,bba6fad7-1651-4c8c-9083-b8420018308a
Survey,Parenting & Behaviour,,,"Thanks so much for answering these questions! We really appreciate it. Remember you can always get more tips or extra help by typing ""Help"". Chat later!",,,,,,,,,,,PLH - Survey - Parenting & Behaviour,07617295-c87c-422a-bbd3-0104a3a29fd5,85d368c7-7cfc-4250-9f3e-0180cb68bb66
Survey,Parenting & Behaviour,Questions & Comparison,,"It is hard to find time to have fun with your children. How many days in the past week did you do something fun together? (0, 1, 2, 3, 4, 5, 6, 7)

If you don't want to answer, please type 99.",,,,,,,,,,,PLH - Survey - Parenting & Behaviour - Questions & Comparison,628d8e74-f620-450b-953d-405b00eb7005,552f29e4-7af0-4289-af72-2e514b54ef90
Survey,Parenting & Behaviour,Questions & Comparison,,"Sorry, I don't understand what you mean. Please reply with a number between 0 and 7.
If you don't want to answer, please type 99.",,,,,,,,,,,PLH - Survey - Parenting & Behaviour - Questions & Comparison,628d8e74-f620-450b-953d-405b00eb7005,99784631-34ab-42c3-932e-01f3b43e996c
Survey,Parenting & Behaviour,Questions & Comparison,,"Well done for spending time with your child, it makes all the difference!",,,,,,,,,,,PLH - Survey - Parenting & Behaviour - Questions & Comparison,628d8e74-f620-450b-953d-405b00eb7005,2bc0b732-8b1d-4d1d-906b-389a9ce28afe
Survey,Parenting & Behaviour,Questions & Comparison,,Amazing that you keep doing fun things with your child. You are the best parent they could wish for! ,,,,,,,,,,,PLH - Survey - Parenting & Behaviour - Questions & Comparison,628d8e74-f620-450b-953d-405b00eb7005,cef16ff3-ffee-41a3-a489-c3f009e223e8
Survey,Parenting & Behaviour,Questions & Comparison,,"So good that you and your child are having fun times together. Your hard work is paying off, you can be proud of yourself! ",,,,,,,,,,,PLH - Survey - Parenting & Behaviour - Questions & Comparison,628d8e74-f620-450b-953d-405b00eb7005,a4d2bf3a-77f1-4a67-88e9-0e61d1df34be
Survey,Parenting & Behaviour,Questions & Comparison,,Well done for spending time to do something fun with your child! You are making great progress. Keep it up! ,,,,,,,,,,,PLH - Survey - Parenting & Behaviour - Questions & Comparison,628d8e74-f620-450b-953d-405b00eb7005,34655d8a-810f-40d6-9b65-641f4b24a3b3
Survey,Parenting & Behaviour,Questions & Comparison,,Great that you are setting aside time with your child – it is THE foundation for a happy home! ,,,,,,,,,,,PLH - Survey - Parenting & Behaviour - Questions & Comparison,628d8e74-f620-450b-953d-405b00eb7005,3dd982bb-12a5-4570-a235-3ba1fb30e064
Survey,Parenting & Behaviour,Questions & Comparison,,I know it is hard to find time in our busy lives. Well done for trying your best! ,,,,,,,,,,,PLH - Survey - Parenting & Behaviour - Questions & Comparison,628d8e74-f620-450b-953d-405b00eb7005,4b1491bf-68aa-4d1f-829d-b81c73741d55
Survey,Parenting & Behaviour,Questions & Comparison,,"Finding time to do something fun with your child can be hard, I understand! The great thing is that spending time together will make other things go easier – you will see! ",,,,,,,,,,,PLH - Survey - Parenting & Behaviour - Questions & Comparison,628d8e74-f620-450b-953d-405b00eb7005,a4b5cf8b-99de-4c8d-bed8-e05af693d0a3
Survey,Parenting & Behaviour,Questions & Comparison,,Give yourself credit for trying. Even 5 minutes a day can make a BIG difference! ,,,,,,,,,,,PLH - Survey - Parenting & Behaviour - Questions & Comparison,628d8e74-f620-450b-953d-405b00eb7005,2dcab4b2-7060-4608-b3b9-bb390da77372
Survey,Parenting & Behaviour,Questions & Comparison,,"I understand that it can be difficult to find time to spend with your child. Well done for trying, you can do it! ",,,,,,,,,,,PLH - Survey - Parenting & Behaviour - Questions & Comparison,628d8e74-f620-450b-953d-405b00eb7005,160fc003-c9ff-43cf-b161-6db81e97c15b
Survey,Parenting & Behaviour,Questions & Comparison,,"Life can get so busy sometimes, I know! If you start spending time together doing one small activity, it will get easier over time!",,,,,,,,,,,PLH - Survey - Parenting & Behaviour - Questions & Comparison,628d8e74-f620-450b-953d-405b00eb7005,f6d9949b-d87b-4982-acd0-4db7dd298be0
Survey,Parenting & Behaviour,Questions & Comparison,,"Focusing on the positive will help you see that behaviour more. How many days in the past week have you praised your child? (0, 1, 2, 3, 4, 5, 6, 7)

If you don't want to answer, please type 99.",,,,,,,,,,,PLH - Survey - Parenting & Behaviour - Questions & Comparison,628d8e74-f620-450b-953d-405b00eb7005,9be541a7-da2b-4482-800a-da537a05288b
Survey,Parenting & Behaviour,Questions & Comparison,,"Sorry, I don't understand what you mean. Please reply with a number between 0 and 7.
If you don't want to answer, please type 99.",,,,,,,,,,,PLH - Survey - Parenting & Behaviour - Questions & Comparison,628d8e74-f620-450b-953d-405b00eb7005,c0668007-12b4-4013-a899-ec0582d66b81
Survey,Parenting & Behaviour,Questions & Comparison,,Wonderful that you are praising your child! This helps them feel seen and loved – your encouragement means a lot.  ,,,,,,,,,,,PLH - Survey - Parenting & Behaviour - Questions & Comparison,628d8e74-f620-450b-953d-405b00eb7005,3cd3505b-eb29-4907-be2d-34585ab2db25
Survey,Parenting & Behaviour,Questions & Comparison,,"I understand it can be hard to praise your child sometimes. Remember, your praise makes a big difference, even if you don’t see it right away! ",,,,,,,,,,,PLH - Survey - Parenting & Behaviour - Questions & Comparison,628d8e74-f620-450b-953d-405b00eb7005,1c9abd48-9796-4459-bb1e-e8b9a17f4b3b
Survey,Parenting & Behaviour,Questions & Comparison,,"It is great that you are praising your child for things they do well. As you appreciate them, they will also start appreciating you and the others in your family more – you set the best example! ",,,,,,,,,,,PLH - Survey - Parenting & Behaviour - Questions & Comparison,628d8e74-f620-450b-953d-405b00eb7005,a53eecf5-ae37-47e6-a1c9-b6e92b618dfc
Survey,Parenting & Behaviour,Questions & Comparison,,"We all sometimes feel like our children are causing more negativity than positivity. Try to see through negative attitudes and praise any positive behaviour you notice. With time, you will see the change! ",,,,,,,,,,,PLH - Survey - Parenting & Behaviour - Questions & Comparison,628d8e74-f620-450b-953d-405b00eb7005,88cd3b3c-2e8e-421d-9efe-e4bdc21d2169
Survey,Parenting & Behaviour,Questions & Comparison,,"Sorry that it has been harder for you to praise your child. Try to find something positive, even if it is small. Over time, they will appreciate that you notice when they do something well.  ",,,,,,,,,,,PLH - Survey - Parenting & Behaviour - Questions & Comparison,628d8e74-f620-450b-953d-405b00eb7005,a6aeb94f-99cd-4f08-bc80-4d0e2442fd12
Survey,Parenting & Behaviour,Questions & Comparison,,"With everything that is going on, it is not always easy to focus on the positive. Try to find 10 minutes to pay attention to what your child is doing – perhaps you can praise them for helping with a chore or for doing their homework? It helps a lot! ",,,,,,,,,,,PLH - Survey - Parenting & Behaviour - Questions & Comparison,628d8e74-f620-450b-953d-405b00eb7005,a56f26ad-36ee-4ddf-90d5-d9f53a495357
Survey,Parenting & Behaviour,Questions & Comparison,,"So good to hear you are telling your child when they are doing something well. With time, you will see them do that behaviour more and more. You are doing a great job! ",,,,,,,,,,,PLH - Survey - Parenting & Behaviour - Questions & Comparison,628d8e74-f620-450b-953d-405b00eb7005,b9faadc2-71a6-4ac8-b8c5-cd42df76e600
Survey,Parenting & Behaviour,Questions & Comparison,,"Sometime our children don’t seem to do or say many things that deserve praise. Start praising the small things, you will see your child showing more positive behaviour over time!  ",,,,,,,,,,,PLH - Survey - Parenting & Behaviour - Questions & Comparison,628d8e74-f620-450b-953d-405b00eb7005,4aad4f26-9f2c-4b35-a77a-c93cc6ca4809
Survey,Parenting & Behaviour,Questions & Comparison,,"Well done for praising your child. Praise will help your child feel good about themselves, and they will show even more positive behaviour! ",,,,,,,,,,,PLH - Survey - Parenting & Behaviour - Questions & Comparison,628d8e74-f620-450b-953d-405b00eb7005,c5d88dd6-9fdb-4d6d-86eb-5471f927db1c
Survey,Parenting & Behaviour,Questions & Comparison,,"This is a very stressful time for families. How many days in the past week did you feel very stressed as a parent/caregiver? (0, 1, 2, 3, 4, 5, 6, 7)

If you don't want to answer, please type 99.",,,,,,,,,,,PLH - Survey - Parenting & Behaviour - Questions & Comparison,628d8e74-f620-450b-953d-405b00eb7005,e862215b-13bf-45ea-bfac-be2080b8c051
Survey,Parenting & Behaviour,Questions & Comparison,,"Great work! By praising your child, yourself and your other family members, you are making your house a happy home! ",,,,,,,,,,,PLH - Survey - Parenting & Behaviour - Questions & Comparison,628d8e74-f620-450b-953d-405b00eb7005,557959e1-e63e-493c-8179-de4f9f6ad10d
Survey,Parenting & Behaviour,Questions & Comparison,,"Sorry, I don't understand what you mean. Please reply with a number between 0 and 7.
If you don't want to answer, please type 99.",,,,,,,,,,,PLH - Survey - Parenting & Behaviour - Questions & Comparison,628d8e74-f620-450b-953d-405b00eb7005,f80ecb66-ebe8-4580-bfcd-66d8df0fb71c
Survey,Parenting & Behaviour,Questions & Comparison,,Did you know that you are less stressed than you were last week? Amazing!,,,,,,,,,,,PLH - Survey - Parenting & Behaviour - Questions & Comparison,628d8e74-f620-450b-953d-405b00eb7005,3741f261-1575-4dd3-bbb1-d9f8810917e0
Survey,Parenting & Behaviour,Questions & Comparison,,It’s wonderful to hear you are feeling less stress than last week. Keep up the good work! ,,,,,,,,,,,PLH - Survey - Parenting & Behaviour - Questions & Comparison,628d8e74-f620-450b-953d-405b00eb7005,a52fb822-a23f-4c3f-8f0e-efbf405244bc
Survey,Parenting & Behaviour,Questions & Comparison,,Amazing that you are feeling less stressed! Remember to keep taking a deep breath every time something makes you feel anxious – you are doing a great job! ,,,,,,,,,,,PLH - Survey - Parenting & Behaviour - Questions & Comparison,628d8e74-f620-450b-953d-405b00eb7005,7b638ad8-632d-4bc1-b877-b57124f2eab5
Survey,Parenting & Behaviour,Questions & Comparison,,We understand that this is a stressful time. Remember that you are not alone. We are here to help!,,,,,,,,,,,PLH - Survey - Parenting & Behaviour - Questions & Comparison,628d8e74-f620-450b-953d-405b00eb7005,d0fe1751-7d8e-4d75-8872-77e3fcc8b84a
Survey,Parenting & Behaviour,Questions & Comparison,,"Life can be overwhelming sometimes. Well done for trying your best, you are valued and appreciated! ",,,,,,,,,,,PLH - Survey - Parenting & Behaviour - Questions & Comparison,628d8e74-f620-450b-953d-405b00eb7005,8fac05c5-6e60-4df2-8b57-8e448e5a31e7
Survey,Parenting & Behaviour,Questions & Comparison,,"We all feel stressed sometimes, it’s normal. Remember to be kind to yourself and take a minute for yourself when you need it, you are doing a great job!",,,,,,,,,,,PLH - Survey - Parenting & Behaviour - Questions & Comparison,628d8e74-f620-450b-953d-405b00eb7005,ca3b5627-324d-4121-b96f-801b40cd1730
Survey,Parenting & Behaviour,Questions & Comparison,,It is great you are feeling less stressed. We all have our ups and downs – remember the good times whenever things get challenging! ,,,,,,,,,,,PLH - Survey - Parenting & Behaviour - Questions & Comparison,628d8e74-f620-450b-953d-405b00eb7005,9e3b46ee-46e0-4c36-9134-675d20d61404
Survey,Parenting & Behaviour,Questions & Comparison,,"Well done for managing your stress! Life can get overwhelming sometimes, but remember you can always take a pause – you are doing amazing.",,,,,,,,,,,PLH - Survey - Parenting & Behaviour - Questions & Comparison,628d8e74-f620-450b-953d-405b00eb7005,b2c1abea-9166-4e95-a9c4-54b5d6a696d0
Survey,Parenting & Behaviour,Questions & Comparison,,"It can be stressful to get through the day sometimes. At the end of each day, remember to praise yourself for doing your best!",,,,,,,,,,,PLH - Survey - Parenting & Behaviour - Questions & Comparison,628d8e74-f620-450b-953d-405b00eb7005,7cd2683f-1a43-447b-baad-2a533bdc84f8
Survey,Parenting & Behaviour,Questions & Comparison,,"It is okay to feel overwhelmed from time to time, we all do! Take a deep breath and remember that we are here to help.",,,,,,,,,,,PLH - Survey - Parenting & Behaviour - Questions & Comparison,628d8e74-f620-450b-953d-405b00eb7005,d3103f2e-1f69-4b74-9a6c-66d5de8cff80
Survey,Parenting & Behaviour,Questions & Comparison,,Would you like a brief activity to help you with stress?,Yes,No,,,,,,,,,PLH - Survey - Parenting & Behaviour - Questions & Comparison,628d8e74-f620-450b-953d-405b00eb7005,6f4345a5-0026-4754-8212-11044a802b7b
Survey,Parenting & Behaviour,Questions & Comparison,,"Sorry, I don't understand what you mean.",,,,,,,,,,,PLH - Survey - Parenting & Behaviour - Questions & Comparison,628d8e74-f620-450b-953d-405b00eb7005,d6ac8523-fad1-4366-b458-54624da5d639
Survey,Parenting & Behaviour,Questions & Comparison,,"Sit down, close your eyes and listen to your breath as it goes in and out. Notice how you feel. When you are ready open your eyes again. Everything is okay. ",,,,,,,,,,,PLH - Survey - Parenting & Behaviour - Questions & Comparison,628d8e74-f620-450b-953d-405b00eb7005,b27d4af5-ee13-413c-b08b-55686b75cddd
Survey,Parenting & Behaviour,Questions & Comparison,,Here's a quick video to help you take a pause!,,,,,,,,,,,PLH - Survey - Parenting & Behaviour - Questions & Comparison,628d8e74-f620-450b-953d-405b00eb7005,bc3d012c-17f7-4af2-b9f2-ae4415b31e58
Survey,Parenting & Behaviour,Questions & Comparison,,Here's an audio message to help you take a pause!,,,,,,,,,,,PLH - Survey - Parenting & Behaviour - Questions & Comparison,628d8e74-f620-450b-953d-405b00eb7005,69937ab4-1708-41e6-a2b3-64df8f3aaeaf
Survey,Parenting & Behaviour,Questions & Comparison,,"We hope that was helpful! Remember you can always type ""Help"" at anytime if you need an activity to help you relax or reduce stress.",,,,,,,,,,,PLH - Survey - Parenting & Behaviour - Questions & Comparison,628d8e74-f620-450b-953d-405b00eb7005,35bcdab3-983d-4f9b-bca5-e6b0e55ce940
Survey,Parenting & Behaviour,Questions & Comparison,,"It is so stressful when children misbehave. How many days in the past week did you physically discipline your children by hitting, spanking, or slapping with your hand or an object like a stick or a belt? (0, 1, 2, 3, 4, 5, 6, 7)

If you don't want to answer, please type 99.",,,,,,,,,,,PLH - Survey - Parenting & Behaviour - Questions & Comparison,628d8e74-f620-450b-953d-405b00eb7005,54b10216-c1dc-48ac-b13d-a9d5f1b8dc01
Survey,Parenting & Behaviour,Questions & Comparison,,"Sorry, I don't understand what you mean. Please reply with a number between 0 and 7.
If you don't want to answer, please type 99.",,,,,,,,,,,PLH - Survey - Parenting & Behaviour - Questions & Comparison,628d8e74-f620-450b-953d-405b00eb7005,a8acd786-1b72-41ae-8d22-6990339a1f7d
Survey,Parenting & Behaviour,Questions & Comparison,,"Great to see you are managing to respond calmly to your child, that’s a big accomplishment! Celebrate this win, you are a star. ",,,,,,,,,,,PLH - Survey - Parenting & Behaviour - Questions & Comparison,628d8e74-f620-450b-953d-405b00eb7005,485abdfb-cb7a-463f-80d2-90c1973f4677
